column,value,precision,recall,fbeta
fnlgt,263728,1.0,1.0,1.0
fnlgt,370502,1.0,1.0,1.0
fnlgt,212847,1.0,1.0,1.0
fnlgt,56701,1.0,1.0,1.0
fnlgt,174368,1.0,0.0,0.0
fnlgt,72931,1.0,0.0,0.0
fnlgt,296253,1.0,1.0,1.0
fnlgt,197422,1.0,1.0,1.0
fnlgt,276868,1.0,1.0,1.0
fnlgt,77146,1.0,1.0,1.0
fnlgt,279914,1.0,0.0,0.0
fnlgt,227597,1.0,1.0,1.0
fnlgt,311913,1.0,0.0,0.0
fnlgt,122094,1.0,1.0,1.0
fnlgt,129227,1.0,1.0,1.0
fnlgt,114263,1.0,0.0,0.0
fnlgt,155343,1.0,1.0,1.0
fnlgt,231638,1.0,1.0,1.0
fnlgt,170562,1.0,1.0,1.0
fnlgt,212936,1.0,1.0,1.0
fnlgt,91901,1.0,1.0,1.0
fnlgt,172694,1.0,1.0,1.0
fnlgt,132529,1.0,1.0,1.0
fnlgt,169133,1.0,1.0,1.0
fnlgt,156403,1.0,1.0,1.0
fnlgt,364099,1.0,1.0,1.0
fnlgt,174575,1.0,1.0,1.0
fnlgt,198103,1.0,1.0,1.0
fnlgt,232918,1.0,1.0,1.0
fnlgt,170730,1.0,1.0,1.0
fnlgt,642830,1.0,1.0,1.0
fnlgt,42003,1.0,0.0,0.0
fnlgt,76371,1.0,1.0,1.0
fnlgt,238342,1.0,1.0,1.0
fnlgt,284680,1.0,1.0,1.0
fnlgt,182423,1.0,1.0,1.0
fnlgt,113597,1.0,1.0,1.0
fnlgt,354529,1.0,1.0,1.0
fnlgt,22743,1.0,1.0,1.0
fnlgt,157289,1.0,1.0,1.0
fnlgt,304973,1.0,1.0,1.0
fnlgt,260754,1.0,1.0,1.0
fnlgt,215115,1.0,1.0,1.0
fnlgt,92969,1.0,1.0,1.0
fnlgt,253801,1.0,1.0,1.0
fnlgt,191547,1.0,1.0,1.0
fnlgt,74883,1.0,1.0,1.0
fnlgt,161438,1.0,1.0,1.0
fnlgt,46221,1.0,1.0,1.0
fnlgt,116218,1.0,1.0,1.0
fnlgt,607848,1.0,1.0,1.0
fnlgt,126950,1.0,1.0,1.0
fnlgt,159869,1.0,0.0,0.0
fnlgt,207120,1.0,0.0,0.0
fnlgt,171807,1.0,0.0,0.0
fnlgt,44921,1.0,1.0,1.0
fnlgt,203126,1.0,1.0,1.0
fnlgt,191385,1.0,1.0,1.0
fnlgt,98637,1.0,1.0,1.0
fnlgt,182211,1.0,0.0,0.0
fnlgt,165108,1.0,1.0,1.0
fnlgt,197689,1.0,1.0,1.0
fnlgt,168906,1.0,1.0,1.0
fnlgt,305304,1.0,1.0,1.0
fnlgt,191269,1.0,1.0,1.0
fnlgt,346341,1.0,1.0,1.0
fnlgt,48055,1.0,1.0,1.0
fnlgt,394503,1.0,1.0,1.0
fnlgt,83622,1.0,1.0,1.0
fnlgt,737315,1.0,1.0,1.0
fnlgt,123557,1.0,1.0,1.0
fnlgt,93106,1.0,1.0,1.0
fnlgt,167990,1.0,1.0,1.0
fnlgt,451744,1.0,1.0,1.0
fnlgt,289960,1.0,1.0,1.0
fnlgt,420973,1.0,1.0,1.0
fnlgt,176972,1.0,1.0,1.0
fnlgt,321403,1.0,1.0,1.0
fnlgt,376393,1.0,1.0,1.0
fnlgt,175622,1.0,1.0,1.0
fnlgt,138342,1.0,1.0,1.0
fnlgt,34112,1.0,1.0,1.0
fnlgt,38434,1.0,0.0,0.0
fnlgt,114053,1.0,1.0,1.0
fnlgt,139391,1.0,1.0,1.0
fnlgt,240951,1.0,1.0,1.0
fnlgt,115244,1.0,1.0,1.0
fnlgt,339773,1.0,0.0,0.0
fnlgt,243226,1.0,1.0,1.0
fnlgt,35236,1.0,1.0,1.0
fnlgt,24728,1.0,1.0,1.0
fnlgt,67433,0.0,1.0,0.0
fnlgt,211116,1.0,1.0,1.0
fnlgt,246011,0.0,1.0,0.0
fnlgt,274228,1.0,1.0,1.0
fnlgt,467108,1.0,0.0,0.0
fnlgt,172949,1.0,1.0,1.0
fnlgt,233980,1.0,1.0,1.0
fnlgt,311764,1.0,1.0,1.0
fnlgt,209320,1.0,1.0,1.0
fnlgt,213844,1.0,0.0,0.0
fnlgt,320818,1.0,1.0,1.0
fnlgt,104359,1.0,1.0,1.0
fnlgt,368739,1.0,1.0,1.0
fnlgt,101265,1.0,1.0,1.0
fnlgt,90969,1.0,0.0,0.0
fnlgt,34335,1.0,1.0,1.0
fnlgt,195750,1.0,1.0,1.0
fnlgt,174645,1.0,1.0,1.0
fnlgt,26966,1.0,1.0,1.0
fnlgt,103344,1.0,1.0,1.0
fnlgt,35520,1.0,1.0,1.0
fnlgt,297884,1.0,1.0,1.0
fnlgt,194740,1.0,1.0,1.0
fnlgt,405309,1.0,0.0,0.0
fnlgt,176863,1.0,1.0,1.0
fnlgt,242968,1.0,1.0,1.0
fnlgt,117244,1.0,1.0,1.0
fnlgt,405913,1.0,0.0,0.0
fnlgt,372525,1.0,1.0,1.0
fnlgt,186845,1.0,1.0,1.0
fnlgt,236396,1.0,1.0,1.0
fnlgt,195000,1.0,1.0,1.0
fnlgt,151801,1.0,1.0,1.0
fnlgt,199278,1.0,1.0,1.0
fnlgt,204935,1.0,1.0,1.0
fnlgt,219591,1.0,1.0,1.0
fnlgt,138514,1.0,1.0,1.0
fnlgt,196178,1.0,1.0,1.0
fnlgt,152307,0.0,1.0,0.0
fnlgt,172579,1.0,1.0,1.0
fnlgt,434894,1.0,1.0,1.0
fnlgt,305781,1.0,1.0,1.0
fnlgt,178811,1.0,1.0,1.0
fnlgt,312785,1.0,1.0,1.0
fnlgt,184682,1.0,1.0,1.0
fnlgt,406468,1.0,1.0,1.0
fnlgt,142719,1.0,1.0,1.0
fnlgt,361817,1.0,1.0,1.0
fnlgt,323054,1.0,1.0,1.0
fnlgt,163083,1.0,1.0,1.0
fnlgt,206998,1.0,1.0,1.0
fnlgt,237819,1.0,0.0,0.0
fnlgt,151626,1.0,1.0,1.0
fnlgt,178764,1.0,0.0,0.0
fnlgt,151267,1.0,0.0,0.0
fnlgt,180195,1.0,1.0,1.0
fnlgt,320014,1.0,1.0,1.0
fnlgt,195258,1.0,0.0,0.0
fnlgt,234641,1.0,1.0,1.0
fnlgt,261241,1.0,0.0,0.0
fnlgt,116934,1.0,1.0,1.0
fnlgt,158784,1.0,1.0,1.0
fnlgt,238068,1.0,1.0,1.0
fnlgt,31350,1.0,1.0,1.0
fnlgt,182862,1.0,0.0,0.0
fnlgt,38905,1.0,1.0,1.0
fnlgt,174714,1.0,1.0,1.0
fnlgt,145214,1.0,1.0,1.0
fnlgt,346014,1.0,1.0,1.0
fnlgt,57329,1.0,1.0,1.0
fnlgt,138760,1.0,1.0,1.0
fnlgt,268222,1.0,1.0,1.0
fnlgt,208881,1.0,1.0,1.0
fnlgt,227244,1.0,1.0,1.0
fnlgt,26553,1.0,0.0,0.0
fnlgt,92775,1.0,1.0,1.0
fnlgt,283969,1.0,1.0,1.0
fnlgt,234824,1.0,1.0,1.0
fnlgt,289116,1.0,1.0,1.0
fnlgt,45114,1.0,1.0,1.0
fnlgt,113443,1.0,1.0,1.0
fnlgt,528616,1.0,1.0,1.0
fnlgt,115813,1.0,1.0,1.0
fnlgt,269323,1.0,0.0,0.0
fnlgt,289731,1.0,1.0,1.0
fnlgt,295591,1.0,1.0,1.0
fnlgt,123703,1.0,0.0,0.0
fnlgt,37939,1.0,1.0,1.0
fnlgt,170154,1.0,1.0,1.0
fnlgt,517036,1.0,1.0,1.0
fnlgt,322931,1.0,1.0,1.0
fnlgt,272950,1.0,1.0,1.0
fnlgt,189702,1.0,1.0,1.0
fnlgt,27166,0.0,1.0,0.0
fnlgt,107682,1.0,1.0,1.0
fnlgt,52636,0.0,1.0,0.0
fnlgt,382802,1.0,1.0,1.0
fnlgt,135293,1.0,1.0,1.0
fnlgt,203897,1.0,1.0,1.0
fnlgt,31964,1.0,1.0,1.0
fnlgt,439592,1.0,1.0,1.0
fnlgt,271933,1.0,1.0,1.0
fnlgt,196328,0.0,1.0,0.0
fnlgt,225612,1.0,0.0,0.0
fnlgt,415913,1.0,1.0,1.0
fnlgt,188972,1.0,1.0,1.0
fnlgt,90668,1.0,1.0,1.0
fnlgt,113440,0.0,1.0,0.0
fnlgt,120939,1.0,1.0,1.0
fnlgt,166565,1.0,1.0,1.0
fnlgt,181200,1.0,1.0,1.0
fnlgt,277530,1.0,1.0,1.0
fnlgt,397963,1.0,1.0,1.0
fnlgt,232874,0.0,1.0,0.0
fnlgt,194962,1.0,1.0,1.0
fnlgt,218490,1.0,1.0,1.0
fnlgt,219718,1.0,1.0,1.0
fnlgt,366324,1.0,1.0,1.0
fnlgt,187560,1.0,1.0,1.0
fnlgt,244312,1.0,1.0,1.0
fnlgt,131463,1.0,1.0,1.0
fnlgt,196348,1.0,1.0,1.0
fnlgt,327779,1.0,1.0,1.0
fnlgt,176723,1.0,1.0,1.0
fnlgt,129177,1.0,0.0,0.0
fnlgt,232368,1.0,1.0,1.0
fnlgt,199471,1.0,1.0,1.0
fnlgt,77689,1.0,1.0,1.0
fnlgt,240857,1.0,1.0,1.0
fnlgt,177125,1.0,1.0,1.0
fnlgt,51744,1.0,0.0,0.0
fnlgt,32126,1.0,1.0,1.0
fnlgt,169995,0.0,1.0,0.0
fnlgt,165466,1.0,0.0,0.0
fnlgt,169180,1.0,1.0,1.0
fnlgt,67153,1.0,1.0,1.0
fnlgt,64885,1.0,1.0,1.0
fnlgt,47462,1.0,1.0,1.0
fnlgt,91367,1.0,1.0,1.0
fnlgt,147265,1.0,1.0,1.0
fnlgt,28359,1.0,1.0,1.0
fnlgt,206357,1.0,1.0,1.0
fnlgt,37869,1.0,1.0,1.0
fnlgt,186212,1.0,1.0,1.0
fnlgt,189728,1.0,1.0,1.0
fnlgt,149040,1.0,1.0,1.0
fnlgt,123653,1.0,1.0,1.0
fnlgt,552354,1.0,1.0,1.0
fnlgt,194260,1.0,1.0,1.0
fnlgt,44706,1.0,0.0,0.0
fnlgt,111939,1.0,0.0,0.0
fnlgt,138441,0.0,1.0,0.0
fnlgt,19752,1.0,1.0,1.0
fnlgt,122048,1.0,1.0,1.0
fnlgt,271572,1.0,1.0,1.0
fnlgt,33304,1.0,1.0,1.0
fnlgt,86805,1.0,1.0,1.0
fnlgt,152629,1.0,0.5,0.6666666666666666
fnlgt,401335,1.0,1.0,1.0
fnlgt,55890,1.0,1.0,1.0
fnlgt,225504,1.0,1.0,1.0
fnlgt,80445,0.0,1.0,0.0
fnlgt,335549,1.0,1.0,1.0
fnlgt,357750,1.0,1.0,1.0
fnlgt,123397,1.0,1.0,1.0
fnlgt,167381,1.0,0.0,0.0
fnlgt,86399,1.0,1.0,1.0
fnlgt,104089,1.0,0.0,0.0
fnlgt,69056,1.0,1.0,1.0
fnlgt,314823,1.0,1.0,1.0
fnlgt,222641,0.0,1.0,0.0
fnlgt,182866,1.0,1.0,1.0
fnlgt,359828,1.0,0.0,0.0
fnlgt,116165,1.0,1.0,1.0
fnlgt,291251,1.0,1.0,1.0
fnlgt,153489,1.0,1.0,1.0
fnlgt,207611,1.0,1.0,1.0
fnlgt,202466,0.0,1.0,0.0
fnlgt,296509,1.0,1.0,1.0
fnlgt,245487,1.0,1.0,1.0
fnlgt,193895,1.0,1.0,1.0
fnlgt,478205,1.0,1.0,1.0
fnlgt,137088,1.0,1.0,1.0
fnlgt,206199,1.0,1.0,1.0
fnlgt,36989,1.0,1.0,1.0
fnlgt,210875,1.0,1.0,1.0
fnlgt,185325,1.0,1.0,1.0
fnlgt,201112,1.0,0.0,0.0
fnlgt,126142,1.0,1.0,1.0
fnlgt,147258,1.0,1.0,1.0
fnlgt,168837,1.0,1.0,1.0
fnlgt,199596,1.0,1.0,1.0
fnlgt,304791,1.0,1.0,1.0
fnlgt,116367,1.0,1.0,1.0
fnlgt,175029,1.0,0.0,0.0
fnlgt,138285,1.0,1.0,1.0
fnlgt,32446,1.0,0.0,0.0
fnlgt,81132,1.0,1.0,1.0
fnlgt,114967,1.0,0.5,0.6666666666666666
fnlgt,141040,1.0,1.0,1.0
fnlgt,224640,1.0,1.0,1.0
fnlgt,131826,1.0,1.0,1.0
fnlgt,35865,1.0,1.0,1.0
fnlgt,173858,1.0,1.0,1.0
fnlgt,174655,1.0,1.0,1.0
fnlgt,398931,1.0,1.0,1.0
fnlgt,381965,0.5,1.0,0.6666666666666666
fnlgt,378384,1.0,1.0,1.0
fnlgt,132601,0.6666666666666666,1.0,0.8
fnlgt,193089,1.0,1.0,1.0
fnlgt,151726,1.0,1.0,1.0
fnlgt,112584,1.0,1.0,1.0
fnlgt,141877,1.0,1.0,1.0
fnlgt,151476,1.0,1.0,1.0
fnlgt,201017,1.0,1.0,1.0
fnlgt,251508,1.0,1.0,1.0
fnlgt,187513,1.0,1.0,1.0
fnlgt,133602,1.0,1.0,1.0
fnlgt,82743,1.0,1.0,1.0
fnlgt,229466,1.0,1.0,1.0
fnlgt,247794,1.0,1.0,1.0
fnlgt,90363,1.0,1.0,1.0
fnlgt,32385,1.0,1.0,1.0
fnlgt,208249,1.0,1.0,1.0
fnlgt,245029,1.0,1.0,1.0
fnlgt,184016,1.0,1.0,1.0
fnlgt,164204,1.0,1.0,1.0
fnlgt,215384,1.0,1.0,1.0
fnlgt,280464,1.0,1.0,1.0
fnlgt,233130,1.0,0.0,0.0
fnlgt,74949,1.0,1.0,1.0
fnlgt,141459,1.0,1.0,1.0
fnlgt,33397,1.0,1.0,1.0
fnlgt,188136,1.0,1.0,1.0
fnlgt,236436,1.0,1.0,1.0
fnlgt,143098,1.0,1.0,1.0
fnlgt,63861,1.0,1.0,1.0
fnlgt,296317,1.0,1.0,1.0
fnlgt,139907,1.0,1.0,1.0
fnlgt,122346,1.0,1.0,1.0
fnlgt,208003,1.0,1.0,1.0
fnlgt,301606,1.0,1.0,1.0
fnlgt,347491,1.0,1.0,1.0
fnlgt,161285,1.0,1.0,1.0
fnlgt,270228,1.0,1.0,1.0
fnlgt,160167,1.0,1.0,1.0
fnlgt,187717,1.0,1.0,1.0
fnlgt,327518,1.0,1.0,1.0
fnlgt,101094,0.0,1.0,0.0
fnlgt,174330,1.0,1.0,1.0
fnlgt,126569,1.0,1.0,1.0
fnlgt,318934,1.0,1.0,1.0
fnlgt,194848,1.0,1.0,1.0
fnlgt,349148,1.0,1.0,1.0
fnlgt,340588,1.0,1.0,1.0
fnlgt,138594,1.0,1.0,1.0
fnlgt,114032,1.0,1.0,1.0
fnlgt,200450,1.0,1.0,1.0
fnlgt,330087,1.0,1.0,1.0
fnlgt,224105,1.0,1.0,1.0
fnlgt,376277,1.0,1.0,1.0
fnlgt,121308,1.0,1.0,1.0
fnlgt,227466,1.0,1.0,1.0
fnlgt,368757,1.0,1.0,1.0
fnlgt,251240,1.0,1.0,1.0
fnlgt,221059,1.0,1.0,1.0
fnlgt,109133,1.0,1.0,1.0
fnlgt,466498,1.0,1.0,1.0
fnlgt,356250,1.0,1.0,1.0
fnlgt,198211,1.0,1.0,1.0
fnlgt,166740,1.0,1.0,1.0
fnlgt,1455435,1.0,1.0,1.0
fnlgt,198425,1.0,1.0,1.0
fnlgt,219276,1.0,1.0,1.0
fnlgt,125776,1.0,0.0,0.0
fnlgt,96509,0.0,1.0,0.0
fnlgt,175133,1.0,1.0,1.0
fnlgt,171876,1.0,1.0,1.0
fnlgt,218311,1.0,1.0,1.0
fnlgt,222182,1.0,1.0,1.0
fnlgt,137428,1.0,0.0,0.0
fnlgt,348521,1.0,1.0,1.0
fnlgt,130779,1.0,1.0,1.0
fnlgt,141841,1.0,1.0,1.0
fnlgt,175424,1.0,1.0,1.0
fnlgt,108993,1.0,1.0,1.0
fnlgt,215323,1.0,1.0,1.0
fnlgt,110015,1.0,1.0,1.0
fnlgt,327323,1.0,1.0,1.0
fnlgt,309124,1.0,0.0,0.0
fnlgt,243768,1.0,1.0,1.0
fnlgt,204862,1.0,1.0,1.0
fnlgt,197200,1.0,1.0,1.0
fnlgt,218357,1.0,1.0,1.0
fnlgt,344060,1.0,1.0,1.0
fnlgt,115258,1.0,1.0,1.0
fnlgt,27049,1.0,1.0,1.0
fnlgt,238257,1.0,1.0,1.0
fnlgt,165637,0.0,1.0,0.0
fnlgt,198146,1.0,1.0,1.0
fnlgt,264457,1.0,1.0,1.0
fnlgt,211424,1.0,0.0,0.0
fnlgt,117555,1.0,1.0,1.0
fnlgt,329993,1.0,1.0,1.0
fnlgt,477867,1.0,1.0,1.0
fnlgt,149230,1.0,1.0,1.0
fnlgt,199018,1.0,1.0,1.0
fnlgt,127651,1.0,0.0,0.0
fnlgt,114758,1.0,1.0,1.0
fnlgt,150095,1.0,1.0,1.0
fnlgt,123053,1.0,1.0,1.0
fnlgt,151584,1.0,1.0,1.0
fnlgt,207505,1.0,1.0,1.0
fnlgt,117012,1.0,1.0,1.0
fnlgt,103345,1.0,1.0,1.0
fnlgt,232356,1.0,1.0,1.0
fnlgt,339667,1.0,1.0,1.0
fnlgt,479621,1.0,1.0,1.0
fnlgt,147284,1.0,1.0,1.0
fnlgt,199031,1.0,1.0,1.0
fnlgt,112262,1.0,1.0,1.0
fnlgt,146538,1.0,1.0,1.0
fnlgt,191807,1.0,1.0,1.0
fnlgt,30126,1.0,1.0,1.0
fnlgt,235124,1.0,1.0,1.0
fnlgt,437890,1.0,1.0,1.0
fnlgt,303918,1.0,1.0,1.0
fnlgt,32855,1.0,1.0,1.0
fnlgt,169600,1.0,1.0,1.0
fnlgt,188823,1.0,1.0,1.0
fnlgt,161815,1.0,1.0,1.0
fnlgt,438839,1.0,1.0,1.0
fnlgt,197207,1.0,1.0,1.0
fnlgt,336513,1.0,1.0,1.0
fnlgt,194897,1.0,1.0,1.0
fnlgt,226020,1.0,1.0,1.0
fnlgt,91275,1.0,1.0,1.0
fnlgt,185099,1.0,1.0,1.0
fnlgt,201822,1.0,1.0,1.0
fnlgt,180799,1.0,0.0,0.0
fnlgt,104719,1.0,1.0,1.0
fnlgt,168553,1.0,1.0,1.0
fnlgt,204501,1.0,1.0,1.0
fnlgt,185647,1.0,1.0,1.0
fnlgt,98155,1.0,1.0,1.0
fnlgt,126954,1.0,1.0,1.0
fnlgt,589809,1.0,1.0,1.0
fnlgt,193530,1.0,1.0,1.0
fnlgt,261584,1.0,1.0,1.0
fnlgt,121602,1.0,1.0,1.0
fnlgt,337606,1.0,1.0,1.0
fnlgt,207568,1.0,0.0,0.0
fnlgt,145964,1.0,1.0,1.0
fnlgt,60890,1.0,1.0,1.0
fnlgt,113760,1.0,1.0,1.0
fnlgt,491421,1.0,1.0,1.0
fnlgt,108947,1.0,1.0,1.0
fnlgt,96840,1.0,1.0,1.0
fnlgt,197202,1.0,1.0,1.0
fnlgt,419721,1.0,1.0,1.0
fnlgt,138938,1.0,1.0,1.0
fnlgt,310320,1.0,1.0,1.0
fnlgt,144460,1.0,1.0,1.0
fnlgt,185452,1.0,1.0,1.0
fnlgt,344624,1.0,1.0,1.0
fnlgt,117898,1.0,1.0,1.0
fnlgt,65547,1.0,1.0,1.0
fnlgt,161674,1.0,1.0,1.0
fnlgt,155489,1.0,1.0,1.0
fnlgt,167159,1.0,1.0,1.0
fnlgt,348038,1.0,1.0,1.0
fnlgt,274502,1.0,1.0,1.0
fnlgt,107233,1.0,1.0,1.0
fnlgt,89648,1.0,1.0,1.0
fnlgt,126199,1.0,1.0,1.0
fnlgt,137184,1.0,0.0,0.0
fnlgt,161387,1.0,1.0,1.0
fnlgt,126327,1.0,1.0,1.0
fnlgt,401051,1.0,1.0,1.0
fnlgt,326886,1.0,1.0,1.0
fnlgt,93169,1.0,1.0,1.0
fnlgt,166036,1.0,1.0,1.0
fnlgt,216479,1.0,0.0,0.0
fnlgt,313873,1.0,1.0,1.0
fnlgt,181220,1.0,1.0,1.0
fnlgt,394860,0.0,1.0,0.0
fnlgt,248339,1.0,1.0,1.0
fnlgt,122412,1.0,1.0,1.0
fnlgt,193586,1.0,1.0,1.0
fnlgt,403671,1.0,1.0,1.0
fnlgt,520775,1.0,1.0,1.0
fnlgt,159888,1.0,1.0,1.0
fnlgt,198202,1.0,1.0,1.0
fnlgt,197816,1.0,1.0,1.0
fnlgt,225772,1.0,0.0,0.0
fnlgt,176262,1.0,1.0,1.0
fnlgt,192321,1.0,1.0,1.0
fnlgt,139703,1.0,0.0,0.0
fnlgt,136629,1.0,0.0,0.0
fnlgt,197496,1.0,1.0,1.0
fnlgt,69758,1.0,1.0,1.0
fnlgt,277647,1.0,1.0,1.0
fnlgt,156743,1.0,1.0,1.0
fnlgt,182661,1.0,1.0,1.0
fnlgt,263005,0.0,1.0,0.0
fnlgt,268358,1.0,1.0,1.0
fnlgt,34233,1.0,1.0,1.0
fnlgt,252565,1.0,1.0,1.0
fnlgt,123727,1.0,1.0,1.0
fnlgt,200967,1.0,1.0,1.0
fnlgt,120301,1.0,1.0,1.0
fnlgt,148207,1.0,1.0,1.0
fnlgt,169699,1.0,1.0,1.0
fnlgt,188767,1.0,1.0,1.0
fnlgt,188544,1.0,1.0,1.0
fnlgt,252939,1.0,1.0,1.0
fnlgt,192973,1.0,1.0,1.0
fnlgt,69621,1.0,1.0,1.0
fnlgt,141558,0.0,1.0,0.0
fnlgt,264390,1.0,1.0,1.0
fnlgt,169638,1.0,1.0,1.0
fnlgt,128676,1.0,1.0,1.0
fnlgt,169482,1.0,1.0,1.0
fnlgt,387844,1.0,1.0,1.0
fnlgt,91547,1.0,1.0,1.0
fnlgt,31757,1.0,1.0,1.0
fnlgt,422960,1.0,0.0,0.0
fnlgt,204518,1.0,1.0,1.0
fnlgt,137591,1.0,1.0,1.0
fnlgt,263130,1.0,1.0,1.0
fnlgt,312017,1.0,1.0,1.0
fnlgt,34127,1.0,1.0,1.0
fnlgt,34066,1.0,1.0,1.0
fnlgt,239074,1.0,1.0,1.0
fnlgt,159759,1.0,1.0,1.0
fnlgt,116520,1.0,1.0,1.0
fnlgt,163287,1.0,1.0,1.0
fnlgt,99872,1.0,1.0,1.0
fnlgt,340043,1.0,1.0,1.0
fnlgt,136262,1.0,1.0,1.0
fnlgt,46537,1.0,1.0,1.0
fnlgt,98215,1.0,1.0,1.0
fnlgt,118001,1.0,1.0,1.0
fnlgt,275632,1.0,1.0,1.0
fnlgt,229272,1.0,0.0,0.0
fnlgt,160456,1.0,1.0,1.0
fnlgt,221166,1.0,1.0,1.0
fnlgt,176486,1.0,1.0,1.0
fnlgt,34037,1.0,1.0,1.0
fnlgt,160033,1.0,1.0,1.0
fnlgt,226902,1.0,0.0,0.0
fnlgt,257364,1.0,1.0,1.0
fnlgt,106648,1.0,1.0,1.0
fnlgt,106707,1.0,0.0,0.0
fnlgt,237141,1.0,1.0,1.0
fnlgt,149217,1.0,1.0,1.0
fnlgt,261382,1.0,1.0,1.0
fnlgt,223999,1.0,0.0,0.0
fnlgt,289448,1.0,1.0,1.0
fnlgt,206862,1.0,0.0,0.0
fnlgt,166461,1.0,1.0,1.0
fnlgt,233499,1.0,0.0,0.0
fnlgt,126613,1.0,1.0,1.0
fnlgt,33126,1.0,0.0,0.0
fnlgt,247483,1.0,0.0,0.0
fnlgt,287306,1.0,1.0,1.0
fnlgt,225526,1.0,1.0,1.0
fnlgt,202560,1.0,1.0,1.0
fnlgt,213226,1.0,1.0,1.0
fnlgt,96798,1.0,1.0,1.0
fnlgt,52262,1.0,1.0,1.0
fnlgt,155981,0.0,1.0,0.0
fnlgt,237452,1.0,1.0,1.0
fnlgt,270721,1.0,1.0,1.0
fnlgt,158416,1.0,1.0,1.0
fnlgt,101020,1.0,1.0,1.0
fnlgt,196626,1.0,1.0,1.0
fnlgt,44121,1.0,1.0,1.0
fnlgt,30673,1.0,1.0,1.0
fnlgt,168071,1.0,1.0,1.0
fnlgt,56322,1.0,1.0,1.0
fnlgt,139616,1.0,1.0,1.0
fnlgt,176240,1.0,0.0,0.0
fnlgt,152875,0.0,1.0,0.0
fnlgt,169785,1.0,1.0,1.0
fnlgt,297574,1.0,1.0,1.0
fnlgt,131002,1.0,1.0,1.0
fnlgt,30270,1.0,1.0,1.0
fnlgt,241843,1.0,1.0,1.0
fnlgt,250743,1.0,1.0,1.0
fnlgt,183639,1.0,1.0,1.0
fnlgt,219130,1.0,1.0,1.0
fnlgt,168283,1.0,0.5,0.6666666666666666
fnlgt,28765,1.0,1.0,1.0
fnlgt,321666,1.0,1.0,1.0
fnlgt,101950,1.0,1.0,1.0
fnlgt,146477,1.0,1.0,1.0
fnlgt,306459,1.0,1.0,1.0
fnlgt,233993,1.0,1.0,1.0
fnlgt,208379,1.0,1.0,1.0
fnlgt,35429,0.0,1.0,0.0
fnlgt,180150,1.0,1.0,1.0
fnlgt,192251,1.0,1.0,1.0
fnlgt,185848,1.0,1.0,1.0
fnlgt,165484,1.0,1.0,1.0
fnlgt,165474,1.0,1.0,1.0
fnlgt,339547,1.0,1.0,1.0
fnlgt,126500,1.0,1.0,1.0
fnlgt,197932,1.0,0.0,0.0
fnlgt,68985,1.0,1.0,1.0
fnlgt,240917,1.0,1.0,1.0
fnlgt,395567,1.0,1.0,1.0
fnlgt,58744,1.0,1.0,1.0
fnlgt,300760,1.0,1.0,1.0
fnlgt,33105,1.0,1.0,1.0
fnlgt,258648,1.0,1.0,1.0
fnlgt,203518,1.0,1.0,1.0
fnlgt,296849,1.0,1.0,1.0
fnlgt,499001,1.0,1.0,1.0
fnlgt,218955,0.0,1.0,0.0
fnlgt,373718,1.0,1.0,1.0
fnlgt,211355,1.0,1.0,1.0
fnlgt,241350,1.0,0.0,0.0
fnlgt,189924,1.0,1.0,1.0
fnlgt,930948,1.0,1.0,1.0
fnlgt,203717,1.0,1.0,1.0
fnlgt,186815,1.0,1.0,1.0
fnlgt,86373,1.0,1.0,1.0
fnlgt,195949,1.0,1.0,1.0
fnlgt,216647,1.0,1.0,1.0
fnlgt,68684,1.0,1.0,1.0
fnlgt,341672,1.0,1.0,1.0
fnlgt,355571,1.0,1.0,1.0
fnlgt,226296,1.0,0.0,0.0
fnlgt,198452,1.0,1.0,1.0
fnlgt,194141,1.0,1.0,1.0
fnlgt,43434,1.0,1.0,1.0
fnlgt,247075,1.0,1.0,1.0
fnlgt,200040,1.0,1.0,1.0
fnlgt,227610,1.0,1.0,1.0
fnlgt,321896,1.0,1.0,1.0
fnlgt,171015,1.0,1.0,1.0
fnlgt,25803,1.0,1.0,1.0
fnlgt,38468,1.0,1.0,1.0
fnlgt,141875,1.0,1.0,1.0
fnlgt,292465,1.0,1.0,1.0
fnlgt,103164,1.0,1.0,1.0
fnlgt,180599,1.0,1.0,1.0
fnlgt,205829,1.0,1.0,1.0
fnlgt,192591,1.0,1.0,1.0
fnlgt,333305,1.0,1.0,1.0
fnlgt,383493,1.0,0.0,0.0
fnlgt,215245,1.0,1.0,1.0
fnlgt,272896,1.0,1.0,1.0
fnlgt,189933,1.0,1.0,1.0
fnlgt,34028,1.0,1.0,1.0
fnlgt,151089,1.0,1.0,1.0
fnlgt,118197,1.0,1.0,1.0
fnlgt,329425,1.0,1.0,1.0
fnlgt,183523,1.0,1.0,1.0
fnlgt,228399,1.0,1.0,1.0
fnlgt,214469,1.0,1.0,1.0
fnlgt,128272,1.0,1.0,1.0
fnlgt,183620,1.0,1.0,1.0
fnlgt,93717,1.0,1.0,1.0
fnlgt,342164,1.0,1.0,1.0
fnlgt,244402,1.0,0.0,0.0
fnlgt,192614,1.0,1.0,1.0
fnlgt,206008,1.0,1.0,1.0
fnlgt,114459,1.0,0.5,0.6666666666666666
fnlgt,363395,1.0,1.0,1.0
fnlgt,393357,1.0,1.0,1.0
fnlgt,151967,1.0,1.0,1.0
